game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,year_published,average_rating,users_rated
24396,6,120,14,3,120,War on Terror,120,2006,6.20799,1066
25344,5,180,14,3,180,18TN,180,2006,6.82308,52
26054,15,45,14,2,45,Black Stories 3,45,2006,6.18962,293
27682,31,60,14,7,60,Ultimate Werewolf: Whitebox Edition,60,2007,6.26761,71
27817,2,0,14,2,0,Marne 1918: Friedensturm,0,2006,7.9713,115
28720,4,180,14,2,120,Brass: Lancashire,180,2007,8.00918,10659
28907,1,90,14,1,90,B-29 Superfortress,90,2008,6.95284,264
29020,20,30,14,3,30,Party & Co: Extreme,30,2005,5.72879,140
30771,6,360,14,2,360,18West,360,2007,7.151,50
31216,5,30,14,2,30,Whack a Catgirl,30,2007,5.73174,144
31291,2,180,14,2,180,España 1936,180,2007,7.28569,599
31759,6,120,14,2,120,Battletech Introductory Box Set,120,2002,7.63199,725
31790,2,300,14,1,300,"Crusade and Revolution: The Spanish Civil War, 1936-1939",300,2013,8.35492,193
32171,6,60,14,3,60,El Club de los Martes,60,2007,7.37825,120
32337,8,90,14,2,90,About Time,90,2007,6.14924,66
32441,4,45,14,2,45,Bezzerwizzer,45,2007,6.40415,1716
32922,4,30,14,2,30,Camper Tour,30,2007,5.06,50
33172,4,60,14,2,60,Monastery,60,2008,6.31101,325
33208,17,0,14,5,0,What?,0,2007,5.99426,61
34152,2,60,14,2,60,Grind,60,2009,6.63031,193
35477,2,180,14,2,180,Dead of Winter (second edition),180,2009,7.39688,95
35665,8,60,14,2,30,Eye Know,60,2007,6.07826,69
36783,2,15,14,2,15,Jishaku,15,2008,4.85614,238
36932,2,45,14,2,45,Claustrophobia,45,2009,7.61301,5595
38154,10,0,14,2,0,Electronic Pictionary Man,0,2008,5.3987,231
38318,99,1,14,2,1,Start Player,1,2008,6.42131,781
38402,7,45,14,3,45,Sidibaba,45,2008,5.92401,404
38553,5,240,14,2,180,Duck Dealer,240,2008,6.37987,448
38747,8,90,14,2,90,Accused! Getting Away With Murder?,90,2008,6.20392,51
38980,6,120,14,2,120,Mecanisburgo,120,2008,6.54691,263
39336,6,120,14,2,120,Mégawatts,120,2008,7.89242,339
39953,4,60,14,2,60,A Game of Thrones: The Card Game,60,2008,6.96729,5253
40354,3,210,14,2,210,Maria,210,2009,7.97669,1929
40765,4,240,14,2,180,Clash of Cultures,240,2012,7.7,3932
41311,15,45,14,2,45,Black Stories 4,45,2008,6.03818,110
41474,10,120,14,2,45,Giro d'Italia: The Game,120,2009,7.13101,266
41612,1,240,14,1,240,Struggle for the Galactic Empire,240,2009,6.8048,198
41749,5,90,14,3,90,American Rails,90,2009,7.51459,699
41837,2,60,14,2,60,Force on Force,60,2009,7.39355,93
42050,5,90,14,2,90,Eurobusiness,90,1983,4.82932,295
42216,8,30,14,4,30,Death Note Investigation Card Game,30,2009,6.45507,69
42493,6,30,14,2,30,Giro D'Italia Card Game,30,2009,5.85101,99
42892,5,40,14,1,40,The Isle of Doctor Necreaux,40,2009,5.56284,571
43365,6,100,14,3,100,Kansas Pacific,100,2009,6.755,168
43845,5,300,14,3,300,18Ardennes,300,2010,7.65547,64
47218,4,15,14,1,15,Yikerz!,15,2009,6.0737,270
50719,6,90,14,3,90,Risiko! Prestige,90,1998,6.39106,123
50862,5,60,14,2,60,Caligula,60,2009,6.11418,196
53093,2,60,14,2,30,Heroes of Normandie,60,2014,7.65285,1246
55158,7,90,14,2,90,Luna Llena: Full Moon,90,2009,6.44859,198
55427,2,30,14,2,30,Mr. Jack in New York,30,2009,7.3247,2350
55952,5,180,14,3,180,Greed Incorporated,180,2009,7.01158,787
59294,4,180,14,2,180,Runewars,180,2010,7.69922,6450
61383,6,20,14,3,20,VerTIPPT nochmal!,20,2009,6.07647,51
61487,3,3000,14,2,60,Unconditional Surrender! World War 2 in Europe,3000,2014,8.34403,352
62030,5,90,14,2,90,Río de la Plata,90,2010,6.43251,243
62219,6,240,14,2,120,Dominant Species,240,2010,7.86573,12918
62222,2,90,14,2,90,Commands & Colors: Napoleonics,90,2010,7.96732,1805
62972,1,40,14,1,40,The Barbarossa Campaign,40,2010,7.90382,170
63758,2,150,14,2,150,Mr. Madison's War: The Incredible War of 1812,150,2012,7.50123,203
65936,2,2880,14,2,2880,"The Blitzkrieg Legend: The Battle for France, 1940",2880,2012,8.05288,139
66080,1,90,14,1,60,The Lost Cause,90,2010,7.44789,95
66665,4,120,14,2,120,Recicle: Tempos de Crise,120,2010,7.52778,117
67972,5,90,14,3,90,Workshop of the World,90,2010,6.53589,112
68387,2,60,14,2,60,Trenchzone,60,2010,7.61,60
70916,6,45,14,3,45,Rockband Manager,45,2010,6.08275,389
71074,4,60,14,2,60,Expedition: Northwest Passage,60,2010,7.10606,1191
71099,4,30,14,2,30,Ingenious Challenges,30,2010,5.90292,408
71837,6,0,14,2,0,The Hunger Games: Training Days,0,2010,5.25602,108
72125,6,200,14,2,60,Eclipse,200,2011,8.01311,20285
72287,2,15,14,2,15,Mr. Jack Pocket,15,2010,7.00957,5131
72535,6,180,14,2,180,Exile Sun,180,2012,5.69883,128
73070,5,120,14,3,60,Olympus,120,2010,6.89349,1182
75165,5,120,14,2,120,De Vulgari Eloquentia,120,2010,7.30411,1532
75441,4,120,14,2,120,Master of Economy,120,2010,6.70098,153
75789,6,30,14,3,30,Mai-Star,30,2010,6.55859,808
77011,4,60,14,2,30,For Crown & Kingdom,60,2016,6.9308,112
79067,6,20,14,3,20,Hex Hex XL,20,2010,6.81146,289
79127,4,75,14,2,75,Star Trek: Fleet Captains,75,2011,7.58165,2729
79131,4,60,14,1,60,Star Trek: Expeditions,60,2011,6.52283,1296
79828,2,120,14,2,60,A Few Acres of Snow,120,2011,7.44159,6229
81640,5,200,14,2,200,Florenza,200,2010,7.4966,758
83040,10,45,14,2,45,Leader 1: Hell of the North,45,2011,7.80739,352
87876,4,20,14,1,20,The Card Game of Oz,20,2014,6.52453,53
87907,4,240,14,2,240,1865: Sardinia,240,2011,7.71628,145
88253,2,90,14,2,90,Unconditional Surrender! Case Blue,90,2010,7.59574,94
88960,5,30,14,2,30,Godzilla: Stomp!,30,2011,5.63981,162
90137,4,90,14,2,90,Blood Bowl: Team Manager – The Card Game,90,2011,7.38851,8144
91536,4,30,14,2,30,Quarriors!,30,2011,6.81755,11407
91739,2,240,14,2,240,Somme 1918,240,2012,7.86866,67
92046,4,120,14,2,120,Princes of the Dragon Throne,120,2014,6.815,60
92415,6,45,14,3,45,Skull,45,2011,7.06547,5492
93001,4,5,14,2,5,IceDice,5,2011,6.43371,178
94255,4,150,14,2,150,Warparty,150,2013,7.64762,126
94396,2,0,14,2,0,It Never Snows,0,2012,7.4664,186
94493,4,120,14,2,120,Zaibatsu,120,2010,7.17308,52
95128,6,120,14,2,120,Startup Fever,120,2012,5.57353,85
95756,8,30,14,2,30,Pick 'N' Choose,30,2010,6.62662,77
96026,8,720,14,2,720,18OE: On the Rails of the Orient Express,720,2014,8.2996,174
96848,4,150,14,1,150,Mage Knight Board Game,150,2011,8.13794,18160
97332,2,0,14,2,0,Malifaux Rules Manual,0,2011,8.07596,52
97824,4,30,14,1,30,Sanitarium,30,2012,5.43054,149
98352,6,45,14,3,45,O Último Grande Campeão,45,2011,6.37454,76
99392,6,120,14,2,120,Colonial: Europe's Empires Overseas,120,2011,7.2511,782
99777,5,90,14,2,90,Lupin the 3rd,90,2011,6.19237,131
101682,2,300,14,2,300,Saints in Armor,300,2012,7.99514,175
101785,4,45,14,1,45,D-Day Dice,45,2012,6.87772,2984
101786,4,45,14,2,45,Dust Tactics: Revised Core Set,45,2011,7.45798,396
101796,12,15,14,1,15,SUTAKKU,15,2011,6.26322,244
102548,6,45,14,1,45,Dungeon Fighter,45,2011,6.90581,3928
102897,4,30,14,2,30,Farmageddon,30,2012,6.18228,597
103343,6,240,14,3,120,A Game of Thrones: The Board Game (Second Edition),240,2011,7.74,17718
103666,5,60,14,2,60,O Vale dos Monstros,60,2011,6.83579,145
103670,4,120,14,2,120,Dust Warfare: Core Rulebook,120,2012,7.70858,134
103686,6,60,14,2,45,Mundus Novus,60,2011,6.72473,1459
103714,5,120,14,3,120,The Lord of the Rings: Nazgul,120,2012,5.6262,187
103885,2,45,14,2,30,Star Wars: X-Wing Miniatures Game,45,2012,7.8786,16772
104162,5,120,14,2,120,Descent: Journeys in the Dark (Second Edition),120,2012,7.79832,14520
104363,6,120,14,3,120,Rex: Final Days of an Empire,120,2012,7.15931,3229
104627,4,90,14,1,90,Feudalia,90,2011,7.7384,56
104640,5,50,14,3,50,Robin Hood,50,2011,7.15591,181
104710,4,60,14,2,30,Wiz-War (eighth edition),60,2012,7.12883,3726
105551,5,240,14,1,30,Archipelago,240,2012,7.42651,5106
107255,5,60,14,2,60,Evo (second edition),60,2011,7.00237,1788
108711,4,150,14,2,150,The Mystery of the Templars,150,2013,6.00509,108
108737,5,90,14,2,90,Air Show,90,2011,6.60105,95
108745,4,60,14,2,60,Seasons,60,2012,7.46803,13930
111069,5,120,14,2,120,Karnag,120,2012,6.72596,162
111341,5,150,14,2,90,The Great Zimbabwe,150,2012,7.7424,1568
111387,2,60,14,2,60,Star Trek HeroClix: Tactics,60,2012,6.3026,96
112092,6,120,14,1,45,Shadowrift,120,2012,7.16318,719
112138,4,60,14,2,60,Krosmaster: Arena,60,2012,6.9848,2654
112381,4,45,14,2,45,Abaddon,45,2012,6.76799,159
114438,10,30,14,3,30,"But Wait, There's More!",30,2011,6.93003,406
114912,4,90,14,2,90,Starship Merchants,90,2012,6.72266,420
117915,5,180,14,2,120,Yedo,180,2012,7.50024,2553
118063,6,45,14,2,30,Android: Infiltration,45,2012,6.63124,3130
118339,4,30,14,2,30,The Hunger Games: District 12 Strategy Game,30,2012,5.35211,222
118340,12,30,14,2,30,The Hunger Games: Jabberjay Card Game,30,2012,4.89338,68
118567,4,90,14,1,90,Gladiatori,90,2012,6.40429,70
118703,5,60,14,2,30,20th Century Limited,60,2015,6.92276,156
118950,8,30,14,3,30,Mafia,30,2012,6.45,92
119337,5,120,14,3,120,Aeroplanes: Aviation Ascendant,120,2012,6.68301,640
119622,4,120,14,2,60,Massilia,120,2014,5.48985,203
121295,5,60,14,3,60,Coven,60,2015,5.96338,71
121921,4,180,14,1,90,Robinson Crusoe: Adventures on the Cursed Island,180,2012,8.01707,17999
121958,5,180,14,2,180,Sky Traders,180,2012,6.23957,508
122599,7,90,14,3,90,Winter Tales,90,2012,6.2334,393
122831,4,30,14,2,30,Expedite,30,2012,7.29365,63
122842,6,180,14,2,180,Exodus: Proxima Centauri,180,2012,7.26337,1126
123160,4,60,14,1,60,Battle For Souls,60,2013,7.2248,475
123406,5,60,14,2,60,Ace Detective,60,2013,6.14014,147
123991,8,20,14,3,20,Taggle,20,2011,5.48431,51
124380,10,30,14,4,30,Ladies & Gentlemen,30,2013,6.59091,1105
124742,2,45,14,2,45,Android: Netrunner,45,2012,8.0044,20271
124881,6,75,14,2,75,Swordfish,75,2012,6.0127,126
124991,6,45,14,1,45,Legend: History of 1000 Miglia,45,2012,7.7071,62
125618,6,45,14,2,45,Libertalia,45,2012,7.26974,8862
125658,4,45,14,1,45,Level 7 [Escape],45,2012,6.1299,685
125996,4,45,14,2,45,Mythic Battles,45,2012,7.02735,249
126042,5,200,14,1,40,Nations,200,2013,7.76236,8125
126404,5,60,14,2,60,Area 1851,60,2015,6.50556,99
126550,2,60,14,2,60,Władca Areny,60,2012,6.97027,74
126996,4,60,14,2,60,King's Forge,60,2014,7.07617,980
127096,6,60,14,3,45,Metal Adventures,60,2015,6.43105,95
127883,5,150,14,3,150,Colonies,150,2012,7.09712,52
128028,2,15,14,2,15,CLASH: Jihad vs. McWorld,15,2012,5.53993,134
128063,5,60,14,2,45,Uchronia,60,2012,6.58176,943
128442,4,180,14,2,180,Relic,180,2013,6.91788,2168
128721,5,120,14,1,45,Crisis,120,2016,7.79959,517
129204,4,120,14,1,120,Blocks in the East,120,2012,7.92727,132
129437,5,45,14,1,45,Legendary: A Marvel Deck Building Game,45,2012,7.63589,12468
129731,2,90,14,2,90,DreadBall: The Futuristic Sports Game,90,2012,7.46502,695
129939,99,0,14,2,0,Ha! Ha! Moustache,0,2012,4.86866,67
129945,6,60,14,2,60,HomeStretch,60,2012,6.76548,210
129946,5,10,14,2,10,AttrAction,10,2012,6.37657,239
130877,12,30,14,6,30,Blood Bound,30,2013,6.72842,1028
130911,4,60,14,2,60,Batman: Gotham City Strategy Game,60,2013,6.15311,660
130912,4,30,14,2,30,The Lord of the Rings Dice Building Game,30,2013,5.73361,532
131144,6,60,14,3,60,The Perfect Heist,60,2013,6.25608,74
131282,4,45,14,2,20,Professor Pugnacious,45,2013,5.98417,66
131393,4,120,14,1,120,Blocks in the West,120,2013,8.3125,76
131646,4,240,14,1,120,Merchant of Venus (second edition),240,2012,7.24314,2890
132452,2,5,14,2,5,Pink Hijinks,5,2012,6.15,73
132544,5,90,14,2,90,Tesla vs. Edison: War of Currents,90,2015,6.77921,907
132758,5,90,14,3,60,Fool's Gold,90,2015,7.17901,223
132799,5,90,14,2,90,Student Bodies,90,2014,6.7098,149
133747,4,30,14,2,30,Bauhaus,30,2013,6.91424,191
135243,6,120,14,2,90,Triassic Terror,120,2013,7.06104,591
136000,2,30,14,2,30,Rivet Wars: Eastern Front,30,2013,7.19433,563
136356,8,30,14,3,30,Dread Curse,30,2013,6.47866,528
136955,2,120,14,2,90,Hands in the Sea,120,2016,8.07351,242
137031,4,60,14,2,60,Ancient Terrible Things,60,2014,6.98647,1045
137649,6,90,14,2,60,Level 7 [Omega Protocol],90,2013,7.59157,1451
137669,4,120,14,2,60,Gearworld: The Borderlands,120,2013,5.59397,257
137872,5,90,14,1,90,EONS,90,2013,6.85129,202
138317,5,45,14,3,45,Trains and Stations,45,2013,5.95684,693
138649,2,60,14,2,60,DC Comics Dice Masters: Justice League,60,2015,7.60322,1060
139137,5,45,14,3,45,Firefly: Out to the Black,45,2013,5.75744,254
139562,4,90,14,2,90,Rockwell,90,2013,7.33786,437
139607,7,20,14,1,20,Runicards,20,2013,6.87777,65
139771,99,60,14,1,60,Star Trek: Attack Wing,60,2013,7.6169,1573
139976,4,120,14,3,90,Cthulhu Wars,120,2015,8.03362,2092
139992,4,60,14,2,30,Kaosball: The Fantasy Sport of Total Domination,60,2014,7.01163,528
140125,2,90,14,2,90,Fallen,90,2014,8.18088,409
140603,5,120,14,3,90,Francis Drake,120,2013,7.51176,3169
140620,5,120,14,1,120,Lewis & Clark,120,2013,7.59145,8686
140779,5,75,14,2,75,Guardians' Chronicles,75,2014,6.85935,122
140795,8,45,14,3,45,Say Bye to the Villains,45,2012,6.45515,472
140933,4,30,14,2,30,Blueprints,30,2013,6.92945,3883
141735,5,20,14,3,20,Patronize,20,2013,6.17211,284
141736,4,60,14,3,60,Sail to India,60,2013,6.81709,1948
142084,4,45,14,2,45,Kings of Israel,45,2014,7.44258,275
143484,4,60,14,2,60,Florenza: The Card Game,60,2013,6.929,395
143703,8,30,14,2,30,NanoBot Battle Arena,30,2014,6.85455,55
143780,6,20,14,3,20,Texas Zombies,20,2012,5.58605,86
143782,4,120,14,1,60,Global Mogul,120,2013,7.04304,158
144239,6,60,14,2,30,Impulse,60,2013,6.98359,1403
144826,4,15,14,2,15,Zombie 15',15,2014,6.99101,1353
145371,3,165,14,3,135,Three Kingdoms Redux,165,2014,8.09052,384
145401,5,60,14,2,60,Crisis: Tokyo,60,2013,5.47955,66
145470,6,45,14,3,45,Don Capollo,45,2013,6.83713,78
145897,10,30,14,3,30,Choose One!,30,2013,5.98929,70
145928,4,30,14,2,30,Empire Engine,30,2013,5.95285,615
146021,8,240,14,1,120,Eldritch Horror,240,2013,7.94433,16196
146275,4,60,14,3,60,Vikings: Warriors of the North,60,2013,5.32644,240
146418,4,90,14,2,45,Warhammer: Diskwars,90,2013,7.29431,1402
146439,2,90,14,2,45,BattleLore (Second Edition),90,2013,7.94243,3491
146725,8,45,14,2,45,Golem Arcana,45,2014,7.05612,455
146922,2,120,14,2,120,Chain Of Command,120,2013,8.35781,64
147154,2,30,14,2,30,Blue Moon Legends,30,2014,7.42086,1114
147194,200,30,14,2,30,Linkee,30,2012,6.32438,160
147206,4,60,14,2,60,Copper Country,60,2015,6.94405,168
147363,2,60,14,2,60,Yu-Gi-Oh! Dice Masters,60,2015,6.96291,213
148209,9,45,14,3,45,Slash: Romance without boundaries,45,2013,6.38007,91
148261,5,180,14,3,120,SeaFall,180,2016,7.13216,1252
148575,2,60,14,2,60,Marvel Dice Masters: Avengers vs. X-Men,60,2014,7.3331,4706
148601,3,90,14,1,90,1944: Race to the Rhine,90,2014,7.42723,780
148943,6,15,14,3,15,Coup: Rebellion G54,15,2014,7.20423,1437
149776,4,90,14,1,90,Fireteam Zero,90,2015,7.75513,470
150013,3,0,14,2,0,No Retreat 4! Italian Front: 1943-45,0,2015,7.8801,103
150014,4,25,14,2,25,Pixel Glory,25,2015,6.76763,228
150146,4,30,14,2,15,Rattlebones,30,2014,6.67354,646
150376,5,210,14,2,45,Dead of Winter: A Crossroads Game,210,2014,7.86596,22830
150999,4,45,14,2,45,Valley of the Kings,45,2014,7.16585,2575
153113,4,60,14,2,60,Slaughterball,60,2016,8.22778,81
153213,4,90,14,2,90,Livestock Uprising,90,2014,6.88649,74
154173,2,30,14,2,15,7 Ronin,30,2013,7.15127,361
154477,2,30,14,2,30,Canopy Walk,30,2014,5.63731,67
154510,8,120,14,1,120,Shadows of Malice,120,2014,7.56484,283
155322,5,10,14,2,10,Hearts of AttrAction,10,2014,6.52431,149
155494,6,120,14,2,30,Game Developerz,120,2014,5.48241,54
155689,99,30,14,2,30,Dungeons & Dragons: Attack Wing,30,2014,7.46639,432
155695,6,30,14,2,15,Age of War,30,2014,6.40973,3318
155702,4,30,14,2,30,Quarriors! Light vs. Dark,30,2014,6.95626,330
155821,4,90,14,2,60,Inis,90,2016,7.83352,2645
155987,4,60,14,2,30,Abyss,60,2014,7.33411,5271
156129,12,20,14,4,20,Deception: Murder in Hong Kong,20,2014,7.5706,4452
156266,6,290,14,1,45,Apex Theropod Deck-Building Game,290,2015,7.40353,340
156336,2,15,14,1,15,Onirim (second edition),15,2014,7.36142,2880
156455,6,60,14,1,60,Viticulture: Complete Collector's Edition,60,2014,8.46011,620
156482,6,45,14,1,45,Unknown,45,2016,7.9711,91
156566,5,90,14,3,90,Lords of Xidit,90,2014,7.27504,2918
156689,5,45,14,1,45,Legendary: Villains – A Marvel Deck Building Game,45,2014,7.75021,1788
156776,2,45,14,2,45,"Warhammer 40,000: Conquest",45,2014,7.48758,2026
156840,4,120,14,2,120,Clinic,120,2014,7.31655,248
156853,5,30,14,3,30,Pirate Den,30,2015,6.67074,121
156976,4,30,14,2,30,Planes,30,2014,6.04893,469
157096,6,180,14,1,30,Historia,180,2014,7.05665,1716
157403,4,60,14,3,60,Black Fleet,60,2014,7.11722,2953
157673,4,45,14,2,45,Pints of Blood,45,2014,6.07219,64
157789,5,30,14,2,30,Pandemic: Contagion,30,2014,6.50877,2008
157809,4,40,14,1,20,Nations: The Dice Game,40,2014,6.94284,2707
157917,4,90,14,1,90,The Lord of the Ice Garden,90,2014,7.76442,536
157958,4,60,14,1,60,DungeonQuest Revised Edition,60,2014,7.17591,809
158243,5,15,14,2,15,Dragon Slayer,15,2014,5.68261,1375
158275,2,60,14,2,60,Marvel Dice Masters: Uncanny X-Men,60,2014,7.42374,3052
158435,5,75,14,3,75,Dogs of War,75,2014,7.56036,1171
158812,5,30,14,3,30,Shadow Throne,30,2014,6.75747,178
158888,2,150,14,2,150,Race to Berlin,150,2015,7.96863,51
158891,4,60,14,1,60,Krynea Battlefield,60,2014,7.39642,53
158973,6,90,14,1,90,Albion's Legacy,90,2015,7.15838,165
159405,4,60,14,1,60,The Shadow Over Westminster,60,2015,7.01782,87
159469,2,50,14,2,20,Ortus Regni,50,2014,7.54491,232
159692,1,360,14,1,60,Comanchería: The Rise and Fall of the Comanche Empire,360,2016,8.41183,143
159877,2,40,14,2,40,Hat-Trick,40,2014,7.32803,66
160010,5,120,14,2,60,Conan,120,2016,8.09439,1547
160517,5,60,14,3,60,The Possession,60,2014,6.04286,70
160601,5,60,14,3,60,Justice League Strategy Game,60,2014,6.932,50
160902,2,0,14,2,60,Dungeons & Dragons Dice Masters: Battle for Faerûn,0,2015,7.46751,1165
160968,6,90,14,3,90,Homeland: The Game,90,2015,6.82888,589
161620,5,90,14,2,90,"Omertà, el poder de la mafia",90,2015,7.49908,109
161719,2,30,14,2,30,Rise of Cthulhu,30,2015,6.81367,120
161757,8,45,14,3,30,New Salem,45,2015,6.59934,392
161866,12,180,14,1,60,Zombicide Season 3: Rue Morgue,180,2015,7.75177,1342
161943,4,15,14,2,15,Chosŏn,15,2014,6.83025,276
162007,8,60,14,2,45,Steampunk Rally,60,2015,7.4266,2917
162082,4,90,14,2,60,Deus,90,2014,7.39967,4648
162351,3,90,14,2,90,Shadows over Normandie,90,2015,7.5084,128
162476,5,30,14,2,30,Masmorra de DADOS,30,2014,7.09034,119
163068,4,120,14,2,60,Trickerion: Legends of Illusion,120,2015,7.85852,2537
163163,11,90,14,2,90,Grand Prix,90,2016,7.26068,164
163172,3,720,14,1,60,Waterloo 1815: Fallen Eagles,720,2015,8.38113,106
163175,4,90,14,2,90,Yashima: Legend of the Kami Masters,90,2015,7.25935,168
163354,4,25,14,2,10,Cypher,25,2014,6.07,549
163602,4,90,14,1,90,XCOM: The Board Game,90,2015,7.21069,4941
163745,2,120,14,2,120,Star Wars: Armada,120,2015,8.01435,2698
163967,5,30,14,1,30,Tiny Epic Galaxies,30,2015,7.38625,5819
163968,4,60,14,2,60,Elysium,60,2015,7.37232,5041
164153,5,120,14,2,60,Star Wars: Imperial Assault,120,2014,8.2048,11017
165022,4,90,14,3,90,€uro Crisis,90,2015,7.16413,75
165872,4,360,14,1,180,Liberty or Death: The American Insurrection,360,2016,8.1302,592
165876,4,60,14,2,60,Spike,60,2014,6.79169,363
165877,4,30,14,2,20,Spellcaster,30,2014,6.64994,335
166158,4,30,14,2,30,Dark Tales,30,2014,6.59683,496
166418,5,45,14,1,30,Darkrock Ventures,45,2016,7.10059,101
166571,5,120,14,1,120,Tramways,120,2016,7.41076,396
166776,4,0,14,1,120,Skull Tales,0,2015,8.25884,164
166859,4,60,14,2,60,Web of Spies,60,2014,7.703,100
167400,4,120,14,2,30,Ashes: Rise of the Phoenixborn,120,2015,7.63954,2932
167513,4,45,14,2,45,Barony,45,2015,7.10351,1181
168054,4,30,14,2,30,Grifters,30,2015,7.02263,598
168274,4,120,14,1,120,Mistfall,120,2015,7.03679,1016
168433,4,60,14,2,60,The World of Smog: On Her Majesty's Service,60,2015,7.04238,585
168512,4,0,14,3,0,X-Men: Mutant Revolution,0,2015,6.5898,147
168788,6,60,14,2,60,Rum & Bones,60,2015,7.28602,1052
168895,6,60,14,2,30,Corrupted Kingdoms,60,2016,6.01893,56
168917,2,45,14,2,45,Smash Up: Pretty Pretty Smash Up,45,2015,7.48759,1975
168998,2,60,14,2,60,Marvel Dice Masters: Age of Ultron,60,2015,7.56603,849
169102,6,120,14,1,60,Slaughterville,120,2015,6.89518,112
169255,4,120,14,2,60,A Game of Thrones: The Card Game (Second Edition),120,2015,7.93066,2223
169366,3,120,14,1,60,Waterloo 200,120,2015,8.05915,71
169464,5,120,14,1,120,Defenders of the Last Stand,120,2016,7.80355,282
169502,4,60,14,2,30,Firefly: Fistful of Credits,60,2015,5.3339,59
169786,5,115,14,1,90,Scythe,115,2016,8.33346,14817
170146,4,45,14,2,45,Dark Seas,45,2015,6.30866,359
170216,4,90,14,2,60,Blood Rage,90,2015,8.1584,13352
170225,4,120,14,1,120,DRCongo,120,2015,7.16691,181
170437,4,40,14,2,20,The Curse of the Black Dice,40,2015,6.62696,191
170909,4,180,14,2,180,Caçadores da Galáxia,180,2015,7.82469,81
171131,8,60,14,2,45,Captain Sonar,60,2016,7.84962,3927
171351,4,120,14,1,20,Random Encounters,120,2015,7.2566,53
171662,3,120,14,1,60,Neanderthal,120,2015,7.58731,624
171669,4,60,14,2,60,Discoveries,60,2015,7.23291,2678
172047,5,90,14,2,90,The Others,90,2016,7.75209,1375
